id,의사소통능력,문제해결능력,대인관계능력,자기개발능력,열정및의지력,수학지식,통계학지식,머신러닝지식,딥러닝지식,데이터처리능력,데이터분석능력,데이터시각화능력,알고리즘구현능력,인공지능모델링능력,해결하고싶은과제점수,result
890,40.0,75.0,0.0,85.0,70.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,50.0,40.0,68,0
891,60.0,70.0,80.0,90.0,50.0,70.0,0.0,0.0,0.0,80.0,90.0,0.0,60.0,0.0,65,0
892,0.0,70.0,60.0,90.0,80.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,73,0
893,0.0,60.0,70.0,90.0,80.0,0.0,70.0,60.0,50.0,0.0,80.0,40.0,0.0,30.0,40,0
894,0.0,60.0,70.0,90.0,80.0,60.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,50,0
895,60.0,0.0,80.0,90.0,70.0,90.0,100.0,0.0,0.0,70.0,50.0,0.0,60.0,0.0,75,0
896,0.0,50.0,60.0,90.0,80.0,0.0,80.0,0.0,0.0,70.0,90.0,50.0,0.0,0.0,40,0
897,0.0,80.0,50.0,90.0,70.0,70.0,40.0,0.0,0.0,50.0,80.0,0.0,60.0,0.0,65,0
898,0.0,60.0,70.0,80.0,50.0,0.0,70.0,0.0,0.0,60.0,90.0,50.0,0.0,0.0,50,0
899,80.0,60.0,90.0,70.0,50.0,0.0,80.0,70.0,0.0,0.0,90.0,60.0,0.0,0.0,65,0
900,90.0,60.0,80.0,70.0,50.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,40,0
901,70.0,80.0,90.0,60.0,50.0,70.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,55,0
902,0.0,50.0,70.0,80.0,60.0,0.0,70.0,0.0,0.0,0.0,80.0,60.0,0.0,0.0,40,0
903,60.0,50.0,80.0,90.0,70.0,40.0,80.0,60.0,70.0,30.0,90.0,50.0,40.0,0.0,80,0
904,60.0,70.0,75.0,85.0,50.0,70.0,100.0,0.0,60.0,0.0,90.0,0.0,0.0,50.0,60,0
905,0.0,60.0,80.0,50.0,70.0,80.0,100.0,30.0,0.0,70.0,90.0,60.0,0.0,40.0,65,0
906,80.0,70.0,90.0,60.0,50.0,40.0,70.0,60.0,100.0,50.0,90.0,80.0,0.0,0.0,83,0
907,50.0,70.0,60.0,90.0,80.0,0.0,80.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,40,0
908,0.0,60.0,70.0,90.0,50.0,90.0,100.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,65,0
909,50.0,70.0,60.0,90.0,0.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,83,0
910,0.0,50.0,60.0,90.0,80.0,0.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0
911,0.0,70.0,0.0,90.0,60.0,70.0,80.0,0.0,0.0,60.0,90.0,50.0,0.0,0.0,15,0
912,50.0,70.0,60.0,90.0,80.0,80.0,100.0,40.0,0.0,70.0,90.0,0.0,0.0,0.0,40,0
913,90.0,50.0,80.0,70.0,60.0,90.0,100.0,50.0,80.0,70.0,60.0,0.0,0.0,0.0,20,0
914,0.0,60.0,70.0,80.0,90.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,60.0,0.0,78,0
915,50.0,60.0,70.0,80.0,90.0,70.0,100.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,40,0
916,40.0,70.0,0.0,90.0,80.0,0.0,90.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,65,0
917,0.0,90.0,80.0,70.0,60.0,70.0,90.0,0.0,0.0,60.0,100.0,50.0,40.0,0.0,78,0
918,0.0,70.0,60.0,90.0,80.0,70.0,80.0,60.0,40.0,0.0,90.0,50.0,0.0,0.0,45,0
919,0.0,0.0,70.0,80.0,60.0,0.0,30.0,0.0,70.0,0.0,60.0,0.0,0.0,50.0,0,0
920,0.0,50.0,60.0,90.0,80.0,0.0,70.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,15,0
921,0.0,50.0,70.0,80.0,60.0,0.0,80.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,70,0
922,50.0,70.0,90.0,80.0,60.0,0.0,70.0,80.0,0.0,60.0,0.0,0.0,50.0,0.0,50,0
923,90.0,60.0,80.0,70.0,0.0,0.0,60.0,0.0,0.0,50.0,90.0,0.0,0.0,0.0,70,0
924,60.0,80.0,50.0,90.0,70.0,70.0,60.0,0.0,0.0,80.0,0.0,0.0,50.0,0.0,40,0
925,0.0,60.0,40.0,80.0,0.0,80.0,90.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40,0
926,0.0,70.0,60.0,90.0,80.0,60.0,50.0,0.0,70.0,0.0,80.0,0.0,0.0,40.0,15,0
927,0.0,80.0,60.0,90.0,70.0,80.0,90.0,50.0,0.0,60.0,100.0,70.0,0.0,0.0,83,0
928,0.0,60.0,40.0,85.0,75.0,0.0,0.0,70.0,0.0,0.0,60.0,80.0,0.0,0.0,10,0
929,60.0,80.0,50.0,90.0,70.0,80.0,100.0,0.0,30.0,0.0,70.0,0.0,50.0,0.0,65,0
930,0.0,70.0,60.0,90.0,80.0,80.0,100.0,0.0,0.0,60.0,70.0,0.0,0.0,0.0,65,0
931,0.0,60.0,70.0,80.0,90.0,70.0,80.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,30,0
932,0.0,40.0,0.0,80.0,70.0,0.0,60.0,0.0,50.0,0.0,80.0,0.0,40.0,0.0,0,0
933,70.0,80.0,50.0,90.0,60.0,40.0,70.0,0.0,80.0,0.0,90.0,40.0,60.0,50.0,65,0
934,0.0,40.0,0.0,80.0,60.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0
935,60.0,70.0,80.0,90.0,50.0,80.0,70.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,50,0
936,40.0,90.0,0.0,80.0,70.0,50.0,90.0,0.0,0.0,40.0,100.0,80.0,0.0,0.0,70,0
937,0.0,80.0,70.0,60.0,50.0,0.0,70.0,0.0,0.0,50.0,80.0,60.0,0.0,0.0,40,0
938,0.0,60.0,0.0,90.0,80.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0
939,0.0,50.0,60.0,90.0,80.0,0.0,60.0,80.0,40.0,90.0,70.0,0.0,0.0,40.0,45,0
940,0.0,60.0,80.0,90.0,70.0,0.0,0.0,0.0,0.0,80.0,70.0,0.0,0.0,50.0,20,0
941,0.0,70.0,60.0,90.0,80.0,80.0,70.0,60.0,90.0,0.0,0.0,50.0,0.0,40.0,40,1
942,40.0,80.0,0.0,70.0,60.0,0.0,40.0,50.0,50.0,80.0,90.0,0.0,0.0,0.0,40,0
943,0.0,0.0,70.0,80.0,60.0,70.0,80.0,60.0,0.0,50.0,90.0,0.0,40.0,0.0,15,0
944,0.0,80.0,50.0,70.0,60.0,0.0,80.0,0.0,0.0,50.0,70.0,0.0,0.0,0.0,65,0
945,0.0,90.0,60.0,80.0,50.0,70.0,80.0,0.0,60.0,40.0,90.0,50.0,40.0,30.0,15,0
946,50.0,70.0,60.0,80.0,0.0,0.0,70.0,60.0,90.0,0.0,80.0,0.0,0.0,50.0,25,0
947,60.0,90.0,80.0,70.0,50.0,70.0,90.0,80.0,40.0,50.0,100.0,60.0,0.0,0.0,80,0
948,0.0,80.0,0.0,60.0,50.0,0.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,15,0
949,0.0,60.0,70.0,80.0,50.0,0.0,0.0,0.0,0.0,40.0,35.0,0.0,0.0,0.0,40,0
950,0.0,60.0,0.0,80.0,50.0,0.0,50.0,0.0,0.0,80.0,70.0,60.0,0.0,0.0,25,0
951,50.0,0.0,80.0,70.0,60.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0
952,40.0,80.0,0.0,70.0,60.0,60.0,50.0,90.0,80.0,0.0,70.0,0.0,40.0,0.0,75,0
953,0.0,80.0,70.0,60.0,0.0,50.0,40.0,0.0,80.0,70.0,0.0,0.0,60.0,0.0,50,0
954,0.0,80.0,60.0,70.0,50.0,0.0,40.0,50.0,50.0,80.0,70.0,0.0,0.0,0.0,40,0
955,0.0,50.0,70.0,80.0,60.0,40.0,0.0,0.0,0.0,70.0,0.0,0.0,50.0,0.0,15,0
956,80.0,0.0,90.0,70.0,60.0,0.0,70.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,40,0
957,60.0,80.0,90.0,50.0,70.0,60.0,50.0,100.0,90.0,70.0,80.0,40.0,40.0,40.0,78,1
958,40.0,80.0,0.0,90.0,70.0,80.0,70.0,40.0,90.0,0.0,0.0,60.0,50.0,0.0,80,0
959,0.0,0.0,40.0,90.0,80.0,70.0,80.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,40,0
960,0.0,60.0,0.0,80.0,50.0,80.0,90.0,0.0,0.0,70.0,60.0,0.0,0.0,0.0,10,0
961,0.0,50.0,60.0,90.0,80.0,40.0,70.0,60.0,80.0,0.0,30.0,0.0,50.0,0.0,45,0
962,0.0,70.0,60.0,90.0,80.0,50.0,40.0,70.0,80.0,60.0,90.0,40.0,0.0,40.0,45,0
963,0.0,50.0,60.0,90.0,80.0,60.0,70.0,40.0,0.0,0.0,80.0,0.0,0.0,0.0,40,0
964,40.0,80.0,0.0,90.0,70.0,0.0,90.0,0.0,0.0,70.0,60.0,0.0,50.0,0.0,50,0
965,0.0,80.0,70.0,90.0,60.0,0.0,50.0,0.0,0.0,70.0,90.0,60.0,40.0,0.0,65,0
966,0.0,70.0,40.0,90.0,80.0,90.0,0.0,70.0,50.0,0.0,40.0,0.0,0.0,0.0,50,0
967,0.0,80.0,60.0,90.0,70.0,0.0,90.0,0.0,0.0,50.0,80.0,0.0,40.0,0.0,83,1
968,60.0,70.0,0.0,90.0,80.0,60.0,70.0,50.0,50.0,0.0,40.0,0.0,0.0,0.0,20,0
969,0.0,70.0,60.0,90.0,80.0,60.0,80.0,50.0,0.0,70.0,90.0,0.0,0.0,0.0,50,0
970,40.0,80.0,0.0,90.0,70.0,50.0,80.0,60.0,0.0,70.0,90.0,0.0,40.0,0.0,83,0
971,0.0,80.0,60.0,90.0,70.0,0.0,80.0,60.0,0.0,70.0,90.0,0.0,50.0,0.0,70,0
972,0.0,70.0,80.0,90.0,60.0,70.0,80.0,50.0,90.0,40.0,60.0,0.0,0.0,30.0,75,0
973,0.0,60.0,70.0,90.0,80.0,0.0,80.0,60.0,40.0,40.0,90.0,70.0,0.0,0.0,45,0
974,60.0,70.0,80.0,90.0,50.0,40.0,70.0,80.0,50.0,0.0,60.0,0.0,0.0,0.0,83,0
975,40.0,0.0,0.0,80.0,70.0,0.0,70.0,50.0,0.0,60.0,90.0,0.0,0.0,0.0,20,0
976,60.0,0.0,70.0,90.0,80.0,80.0,90.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,15,0
977,0.0,80.0,60.0,90.0,70.0,90.0,100.0,0.0,70.0,0.0,80.0,0.0,50.0,60.0,78,0
978,0.0,60.0,0.0,80.0,50.0,0.0,40.0,30.0,30.0,50.0,0.0,0.0,0.0,0.0,10,0
979,0.0,80.0,60.0,70.0,90.0,70.0,100.0,60.0,100.0,50.0,90.0,80.0,0.0,40.0,65,1
980,0.0,70.0,50.0,90.0,80.0,0.0,40.0,0.0,50.0,0.0,90.0,0.0,0.0,0.0,40,0
981,0.0,70.0,50.0,90.0,80.0,0.0,80.0,40.0,0.0,70.0,90.0,0.0,0.0,0.0,15,0
982,0.0,80.0,60.0,90.0,70.0,0.0,80.0,50.0,0.0,70.0,90.0,0.0,0.0,0.0,83,1
983,60.0,90.0,70.0,80.0,0.0,60.0,40.0,90.0,80.0,50.0,70.0,0.0,0.0,0.0,40,1
984,0.0,80.0,70.0,90.0,60.0,70.0,80.0,50.0,60.0,40.0,90.0,30.0,0.0,0.0,60,1
985,0.0,80.0,70.0,90.0,60.0,80.0,90.0,0.0,100.0,50.0,70.0,40.0,0.0,60.0,55,1
986,60.0,70.0,80.0,90.0,50.0,60.0,0.0,70.0,80.0,0.0,0.0,0.0,50.0,0.0,15,0
987,0.0,60.0,70.0,80.0,50.0,0.0,60.0,70.0,0.0,0.0,80.0,0.0,50.0,0.0,0,0
988,60.0,0.0,70.0,80.0,0.0,80.0,0.0,60.0,90.0,50.0,70.0,0.0,0.0,0.0,50,0
989,40.0,80.0,0.0,90.0,70.0,0.0,80.0,50.0,70.0,0.0,60.0,0.0,0.0,90.0,55,0
990,60.0,80.0,70.0,90.0,0.0,90.0,100.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,45,0
991,0.0,70.0,40.0,90.0,80.0,60.0,80.0,70.0,90.0,0.0,50.0,0.0,0.0,0.0,45,0
992,0.0,70.0,80.0,90.0,60.0,70.0,90.0,0.0,0.0,60.0,50.0,0.0,0.0,40.0,83,1
993,0.0,70.0,80.0,90.0,60.0,70.0,80.0,90.0,40.0,0.0,50.0,0.0,60.0,0.0,60,0
994,0.0,70.0,50.0,90.0,80.0,60.0,40.0,90.0,70.0,50.0,80.0,0.0,0.0,0.0,65,0
995,0.0,40.0,0.0,80.0,70.0,0.0,20.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,55,0
996,0.0,50.0,60.0,80.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,15,0
997,0.0,70.0,60.0,90.0,80.0,70.0,80.0,60.0,40.0,0.0,90.0,40.0,0.0,0.0,60,1
998,50.0,80.0,60.0,90.0,70.0,40.0,80.0,70.0,0.0,50.0,90.0,60.0,0.0,0.0,65,1
999,60.0,90.0,0.0,80.0,70.0,0.0,80.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0,40,1
1000,0.0,60.0,80.0,90.0,70.0,70.0,100.0,0.0,50.0,0.0,90.0,0.0,0.0,0.0,60,1
1001,60.0,0.0,70.0,90.0,80.0,0.0,80.0,70.0,0.0,60.0,90.0,0.0,0.0,0.0,65,0
1002,50.0,80.0,0.0,70.0,60.0,60.0,70.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,83,0
1003,0.0,70.0,80.0,90.0,60.0,70.0,100.0,0.0,0.0,60.0,90.0,0.0,40.0,0.0,45,0
1004,0.0,60.0,70.0,80.0,90.0,0.0,70.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,50,0
1005,70.0,0.0,80.0,90.0,60.0,60.0,70.0,40.0,50.0,50.0,90.0,0.0,0.0,0.0,45,0
1006,0.0,80.0,70.0,90.0,60.0,0.0,90.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,78,0
1007,60.0,0.0,80.0,70.0,0.0,70.0,80.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,45,0
1008,0.0,70.0,80.0,90.0,60.0,70.0,85.0,0.0,60.0,0.0,90.0,50.0,0.0,0.0,78,1
1009,0.0,80.0,70.0,90.0,60.0,0.0,70.0,0.0,0.0,80.0,50.0,0.0,60.0,0.0,70,0
1010,50.0,60.0,70.0,80.0,0.0,0.0,50.0,0.0,60.0,80.0,70.0,0.0,0.0,0.0,15,0
1011,0.0,50.0,60.0,85.0,75.0,50.0,40.0,90.0,60.0,70.0,80.0,0.0,0.0,40.0,15,0
1012,0.0,50.0,70.0,90.0,60.0,60.0,80.0,50.0,0.0,70.0,90.0,40.0,0.0,0.0,65,0
1013,80.0,70.0,60.0,90.0,50.0,80.0,100.0,0.0,0.0,50.0,70.0,0.0,0.0,0.0,35,0
1014,0.0,0.0,60.0,80.0,70.0,0.0,70.0,0.0,0.0,80.0,0.0,0.0,60.0,0.0,15,0
1015,0.0,0.0,60.0,80.0,50.0,40.0,0.0,80.0,90.0,0.0,70.0,0.0,0.0,0.0,65,0
1016,50.0,60.0,70.0,90.0,100.0,60.0,90.0,80.0,70.0,50.0,100.0,40.0,40.0,0.0,50,1
1017,60.0,70.0,80.0,90.0,0.0,80.0,100.0,0.0,0.0,60.0,100.0,70.0,0.0,0.0,83,1
1018,0.0,80.0,70.0,90.0,60.0,60.0,90.0,80.0,100.0,50.0,70.0,40.0,0.0,50.0,65,1
1019,0.0,60.0,40.0,90.0,80.0,75.0,70.0,0.0,0.0,80.0,0.0,0.0,60.0,0.0,50,0
1020,70.0,0.0,80.0,90.0,60.0,50.0,90.0,70.0,80.0,60.0,100.0,0.0,40.0,0.0,50,0
1021,0.0,60.0,70.0,90.0,80.0,0.0,90.0,0.0,0.0,80.0,100.0,50.0,40.0,0.0,78,0
1022,0.0,80.0,70.0,90.0,60.0,0.0,90.0,0.0,0.0,0.0,70.0,0.0,40.0,0.0,10,0
1023,0.0,60.0,70.0,90.0,80.0,40.0,80.0,60.0,70.0,50.0,90.0,0.0,0.0,40.0,65,1
1024,0.0,70.0,60.0,80.0,50.0,70.0,80.0,40.0,40.0,60.0,90.0,0.0,50.0,0.0,40,0
1025,60.0,80.0,0.0,90.0,50.0,0.0,70.0,50.0,60.0,0.0,80.0,0.0,40.0,0.0,40,0
1026,70.0,0.0,90.0,80.0,60.0,0.0,80.0,0.0,0.0,50.0,70.0,0.0,0.0,0.0,83,1
1027,40.0,80.0,0.0,90.0,70.0,80.0,50.0,40.0,40.0,0.0,90.0,70.0,60.0,0.0,78,1
1028,40.0,80.0,0.0,90.0,70.0,0.0,90.0,0.0,100.0,70.0,80.0,0.0,0.0,60.0,83,1
1029,70.0,0.0,80.0,90.0,60.0,50.0,80.0,60.0,0.0,0.0,90.0,0.0,0.0,0.0,70,1
1030,40.0,70.0,0.0,90.0,80.0,80.0,90.0,0.0,0.0,0.0,70.0,0.0,60.0,0.0,50,0
1031,0.0,70.0,40.0,90.0,80.0,60.0,80.0,70.0,50.0,40.0,90.0,0.0,30.0,0.0,70,0
1032,0.0,70.0,80.0,90.0,60.0,60.0,80.0,70.0,50.0,0.0,90.0,40.0,30.0,0.0,75,1
1033,60.0,70.0,80.0,90.0,50.0,70.0,80.0,0.0,30.0,0.0,90.0,0.0,0.0,0.0,50,1
1034,60.0,70.0,80.0,90.0,50.0,70.0,85.0,80.0,90.0,60.0,75.0,0.0,0.0,65.0,83,1
1035,0.0,60.0,70.0,90.0,80.0,70.0,60.0,30.0,0.0,40.0,80.0,0.0,0.0,0.0,40,0
1036,50.0,60.0,70.0,90.0,80.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,15,0
1037,0.0,80.0,70.0,90.0,60.0,80.0,100.0,0.0,60.0,90.0,50.0,0.0,0.0,0.0,65,0
1038,60.0,0.0,70.0,90.0,80.0,0.0,80.0,50.0,40.0,70.0,90.0,40.0,60.0,0.0,50,0
1039,60.0,0.0,70.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,60,0
1040,0.0,80.0,70.0,90.0,60.0,70.0,80.0,50.0,0.0,60.0,90.0,0.0,40.0,0.0,35,1
1041,0.0,70.0,60.0,90.0,80.0,60.0,85.0,70.0,0.0,80.0,90.0,0.0,0.0,0.0,83,0
1042,0.0,80.0,70.0,90.0,60.0,0.0,40.0,80.0,90.0,0.0,0.0,0.0,0.0,70.0,80,0
1043,0.0,90.0,60.0,80.0,50.0,90.0,100.0,70.0,60.0,0.0,80.0,50.0,40.0,30.0,78,0
1044,70.0,80.0,0.0,90.0,60.0,60.0,80.0,70.0,0.0,0.0,90.0,0.0,0.0,0.0,83,0
1045,0.0,0.0,60.0,80.0,70.0,70.0,60.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,0,0
1046,90.0,60.0,80.0,70.0,50.0,60.0,70.0,90.0,80.0,0.0,50.0,0.0,0.0,0.0,45,0
1047,0.0,90.0,70.0,80.0,60.0,50.0,90.0,70.0,80.0,40.0,100.0,60.0,0.0,0.0,83,1
1048,0.0,60.0,70.0,85.0,80.0,0.0,80.0,0.0,0.0,60.0,90.0,70.0,0.0,0.0,65,0
1049,0.0,80.0,70.0,90.0,60.0,70.0,85.0,90.0,60.0,0.0,80.0,0.0,0.0,0.0,40,0
1050,0.0,60.0,80.0,90.0,70.0,70.0,80.0,60.0,0.0,0.0,90.0,50.0,40.0,0.0,55,0
1051,0.0,80.0,60.0,90.0,70.0,80.0,85.0,75.0,70.0,60.0,90.0,0.0,0.0,50.0,65,0
1052,0.0,80.0,70.0,90.0,60.0,70.0,80.0,0.0,40.0,0.0,90.0,0.0,0.0,30.0,15,1
1053,0.0,80.0,70.0,90.0,60.0,60.0,80.0,40.0,0.0,40.0,90.0,70.0,0.0,0.0,70,0
1054,0.0,60.0,40.0,90.0,80.0,70.0,80.0,50.0,60.0,40.0,90.0,0.0,0.0,0.0,80,0
1055,0.0,80.0,70.0,90.0,60.0,60.0,85.0,90.0,50.0,40.0,80.0,70.0,35.0,0.0,78,1
1056,0.0,60.0,80.0,70.0,50.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,60.0,0.0,15,0
1057,0.0,70.0,80.0,90.0,60.0,70.0,80.0,50.0,40.0,0.0,90.0,0.0,0.0,0.0,85,1
1058,0.0,60.0,50.0,90.0,80.0,40.0,80.0,0.0,0.0,70.0,90.0,60.0,0.0,0.0,80,1
1059,0.0,70.0,80.0,90.0,60.0,0.0,80.0,40.0,0.0,70.0,90.0,0.0,60.0,0.0,75,1
1060,0.0,70.0,60.0,90.0,80.0,0.0,70.0,0.0,0.0,0.0,80.0,50.0,60.0,0.0,25,0
1061,60.0,90.0,80.0,70.0,50.0,60.0,80.0,0.0,0.0,70.0,90.0,0.0,50.0,0.0,85,1
1062,0.0,70.0,60.0,90.0,80.0,60.0,100.0,40.0,0.0,80.0,90.0,70.0,0.0,0.0,85,1
1063,0.0,70.0,60.0,80.0,50.0,0.0,80.0,0.0,0.0,0.0,70.0,0.0,50.0,0.0,83,0
1064,0.0,60.0,70.0,90.0,80.0,70.0,80.0,50.0,90.0,40.0,60.0,0.0,0.0,0.0,75,0
1065,0.0,80.0,70.0,90.0,60.0,40.0,80.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,83,0
1066,0.0,70.0,60.0,80.0,50.0,60.0,70.0,80.0,0.0,0.0,90.0,50.0,0.0,0.0,50,0
1067,0.0,80.0,60.0,90.0,70.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,50,0
1068,50.0,80.0,60.0,90.0,70.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,50,0
1069,0.0,80.0,70.0,60.0,50.0,70.0,80.0,0.0,0.0,50.0,90.0,40.0,0.0,0.0,35,0
1070,60.0,90.0,80.0,70.0,50.0,0.0,70.0,0.0,0.0,60.0,80.0,0.0,0.0,0.0,40,0
1071,0.0,80.0,70.0,90.0,60.0,80.0,90.0,70.0,40.0,60.0,100.0,50.0,0.0,0.0,65,1
1072,0.0,60.0,80.0,90.0,50.0,70.0,100.0,40.0,0.0,80.0,90.0,60.0,50.0,0.0,50,0
1073,0.0,90.0,70.0,80.0,60.0,70.0,80.0,60.0,0.0,0.0,90.0,50.0,0.0,0.0,25,0
1074,60.0,80.0,0.0,90.0,70.0,60.0,80.0,70.0,0.0,0.0,90.0,50.0,0.0,0.0,40,1
1075,50.0,70.0,90.0,80.0,60.0,60.0,70.0,90.0,0.0,0.0,80.0,50.0,40.0,0.0,65,0
1076,60.0,0.0,80.0,90.0,70.0,90.0,100.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,40,0
1077,0.0,60.0,70.0,90.0,80.0,60.0,70.0,80.0,50.0,50.0,90.0,0.0,40.0,40.0,25,0
1078,0.0,80.0,50.0,90.0,70.0,60.0,70.0,0.0,0.0,40.0,80.0,0.0,50.0,0.0,40,0
1079,0.0,60.0,50.0,90.0,80.0,0.0,100.0,0.0,70.0,0.0,90.0,0.0,0.0,0.0,45,0
1080,50.0,70.0,80.0,90.0,60.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0
1081,0.0,70.0,50.0,80.0,60.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,70,0
1082,0.0,60.0,40.0,80.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0
1083,50.0,0.0,70.0,80.0,60.0,0.0,80.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,50,0
1084,70.0,0.0,80.0,90.0,60.0,0.0,60.0,0.0,0.0,40.0,0.0,70.0,0.0,0.0,40,0
1085,60.0,90.0,70.0,80.0,50.0,0.0,90.0,70.0,0.0,80.0,100.0,60.0,0.0,50.0,65,1
1086,0.0,60.0,70.0,90.0,50.0,40.0,0.0,80.0,70.0,40.0,60.0,0.0,50.0,0.0,40,0
1087,60.0,70.0,80.0,90.0,0.0,60.0,50.0,90.0,80.0,40.0,70.0,0.0,50.0,40.0,83,0
1088,50.0,70.0,80.0,90.0,60.0,60.0,100.0,50.0,70.0,80.0,90.0,40.0,0.0,0.0,50,1
1089,90.0,0.0,80.0,70.0,60.0,70.0,80.0,0.0,0.0,50.0,90.0,60.0,40.0,0.0,83,0
1090,60.0,70.0,0.0,90.0,80.0,0.0,80.0,0.0,60.0,70.0,90.0,50.0,0.0,0.0,50,0
1091,0.0,60.0,50.0,90.0,80.0,0.0,40.0,90.0,50.0,60.0,80.0,0.0,70.0,0.0,65,0
1092,60.0,0.0,70.0,90.0,80.0,60.0,90.0,80.0,40.0,70.0,100.0,50.0,40.0,0.0,65,1
1093,50.0,60.0,70.0,90.0,40.0,50.0,80.0,0.0,0.0,40.0,90.0,70.0,0.0,0.0,40,0
1094,60.0,80.0,0.0,70.0,50.0,70.0,80.0,50.0,0.0,0.0,90.0,40.0,0.0,0.0,65,0
1095,70.0,0.0,80.0,90.0,60.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,65,0
1096,60.0,90.0,80.0,70.0,50.0,70.0,80.0,60.0,0.0,40.0,90.0,50.0,0.0,0.0,50,1
1097,0.0,70.0,80.0,90.0,60.0,90.0,100.0,70.0,60.0,50.0,80.0,0.0,0.0,0.0,50,1
1098,70.0,0.0,60.0,90.0,80.0,80.0,90.0,70.0,50.0,60.0,100.0,0.0,0.0,0.0,20,0
1099,0.0,60.0,80.0,90.0,70.0,70.0,80.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,50,0
1100,0.0,90.0,60.0,80.0,70.0,0.0,80.0,0.0,0.0,0.0,90.0,70.0,0.0,60.0,80,0
1101,80.0,0.0,90.0,70.0,60.0,0.0,80.0,70.0,70.0,0.0,90.0,0.0,50.0,0.0,65,0
1102,50.0,60.0,70.0,90.0,80.0,90.0,100.0,50.0,60.0,70.0,80.0,40.0,30.0,0.0,73,0
1103,70.0,50.0,80.0,90.0,60.0,80.0,100.0,60.0,0.0,0.0,90.0,50.0,0.0,0.0,78,0
1104,60.0,0.0,70.0,90.0,50.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,15,0
1105,60.0,50.0,80.0,90.0,70.0,0.0,90.0,0.0,0.0,50.0,80.0,40.0,0.0,0.0,35,0
1106,70.0,60.0,80.0,90.0,50.0,0.0,80.0,50.0,0.0,60.0,90.0,70.0,0.0,0.0,45,0
1107,60.0,50.0,70.0,90.0,80.0,90.0,80.0,70.0,100.0,0.0,60.0,50.0,40.0,40.0,75,1
1108,0.0,60.0,50.0,90.0,80.0,70.0,80.0,40.0,0.0,50.0,90.0,60.0,30.0,0.0,35,0
1109,0.0,60.0,70.0,80.0,90.0,0.0,80.0,70.0,40.0,40.0,90.0,60.0,0.0,50.0,50,1
1110,0.0,60.0,70.0,85.0,75.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,70,0
1111,0.0,70.0,80.0,90.0,60.0,70.0,90.0,0.0,0.0,0.0,50.0,0.0,60.0,0.0,15,0
